file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_AnonymousDeclarationType5/0,false,2387,6,2,0,2,1,18,13,0,4,0,18,1,3,0,0,0,0,11,3,3,2,0,0,0,1,39,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,mockLSP3Client/0,false,3914,1,2,1,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_dowhile/0,false,1345,5,1,0,1,1,13,13,0,6,0,13,1,3,0,0,0,0,11,1,6,1,0,0,0,0,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testStaticImports2/0,false,2909,4,1,0,1,4,16,19,0,3,0,16,1,3,1,0,1,0,16,3,3,1,3,0,0,0,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,setUp/0,false,118,5,1,0,1,1,4,8,0,1,0,4,1,2,0,0,0,0,0,0,3,0,0,0,0,0,22,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_ifelse/0,false,1483,5,1,0,1,1,13,13,0,6,0,13,1,3,0,0,0,0,11,1,6,1,0,0,0,0,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,"testCompletion_interfaceMethodOverride/3[java.lang.String,boolean,boolean]",false,1970,7,8,4,4,7,30,34,1,8,3,30,2,1,0,2,0,0,15,3,8,2,1,0,0,1,57,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_setter/0,false,2190,6,2,0,2,1,17,12,0,4,0,17,1,3,0,0,0,0,15,3,3,2,0,0,0,1,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_AnonymousDeclarationType_noSnippet/0,false,2411,7,2,0,2,1,23,16,0,5,0,23,1,3,0,0,0,0,13,3,4,2,0,0,0,1,46,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_context_method2/0,false,2759,5,1,0,1,3,12,9,0,5,0,12,1,3,0,2,0,2,10,0,4,1,0,0,0,2,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_constructor/0,false,294,7,1,0,1,1,24,24,0,8,0,24,1,3,0,0,0,0,12,5,8,1,0,0,0,1,38,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_context_static/0,false,2805,5,1,0,1,3,14,11,0,6,0,14,1,3,0,2,0,2,10,0,5,1,0,0,0,2,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_testClassesDontLeakIntoMainCode/0,false,2516,4,1,0,1,1,5,5,0,2,0,5,1,3,0,0,0,0,6,1,2,2,0,0,0,0,28,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_AnonymousDeclarationType/0,false,2278,6,2,0,2,1,18,13,0,4,0,18,1,3,0,0,0,0,13,3,3,2,0,0,0,1,38,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_no_record/0,false,1770,5,1,0,1,1,9,7,0,4,0,9,1,3,0,0,0,0,5,0,3,0,0,0,0,1,30,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_QualifiedName2/0,false,3720,4,1,0,1,1,9,6,0,2,0,9,1,3,0,0,0,0,10,1,2,0,0,0,0,0,25,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_method_withLSPV2/0,false,614,7,3,0,3,1,20,16,0,5,0,20,2,4,0,0,0,0,14,4,4,1,0,0,0,1,41,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_IgnoreStringLiteralNew/0,false,3678,8,2,0,2,2,16,18,0,5,0,16,1,1,0,0,1,0,10,2,5,1,1,0,0,0,37,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_getterNoJavadoc/0,false,2134,6,2,0,2,1,18,13,0,4,0,18,1,3,0,0,0,0,12,3,3,2,0,0,0,1,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_testClassesAvailableIntoTestCode/0,false,2572,4,1,0,1,1,8,7,0,2,0,8,1,3,0,0,0,0,7,2,2,2,0,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testStarImports/0,false,2941,7,1,0,1,3,30,40,0,13,0,30,1,3,0,0,1,0,21,12,15,1,1,0,0,2,47,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,"testCompletion_classMethodOverride/3[java.lang.String,boolean,boolean]",false,1929,5,7,4,3,7,25,34,1,7,3,25,2,3,0,2,0,0,16,1,7,2,1,0,0,1,54,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_class_name_contains_$withoutSnippetSupport/0,false,2490,6,3,0,3,1,19,14,0,4,0,19,2,3,0,0,0,0,11,3,3,1,0,0,0,1,36,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_Anonymous/0,false,3481,5,1,0,1,2,15,9,0,4,0,15,1,3,0,0,0,0,16,1,3,1,0,0,0,1,35,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_if/0,false,1372,5,1,0,1,4,10,24,0,5,0,10,1,3,1,0,1,0,11,0,6,1,3,0,0,0,36,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,"mockClientPreferences/3[boolean,boolean,boolean]",false,817,1,5,5,0,1,10,10,1,1,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_FilterTypesKeepMethods/0,false,3178,4,1,0,1,1,12,15,0,3,0,12,1,3,0,0,1,0,12,2,3,1,1,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_QualifiedName/0,false,3703,4,1,0,1,1,11,6,0,2,0,11,1,3,0,0,0,0,10,1,2,0,0,0,0,0,25,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_inner_class_itemDefaults_enabled_type_definition/0,false,1705,5,2,0,2,1,18,16,0,7,0,18,2,3,0,0,0,1,5,1,5,0,0,0,0,1,38,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_MatchCaseFirstLetter/0,false,3826,4,1,0,1,1,13,13,0,4,0,13,1,3,0,0,1,0,9,1,3,0,1,0,0,1,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_FilterTypesKeepMethods2/0,false,3204,4,1,0,1,1,12,15,0,3,0,12,1,3,0,0,1,0,13,2,3,1,1,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_booleangetter/0,false,2161,6,2,0,2,1,17,12,0,4,0,17,1,3,0,0,0,0,15,3,3,2,0,0,0,1,32,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_type/0,false,2441,5,1,0,1,1,18,14,0,4,0,18,1,3,0,0,0,0,12,0,3,1,0,0,0,1,32,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_AnonymousType/0,false,2218,6,2,0,2,1,19,14,0,4,0,19,1,3,0,0,0,0,17,3,3,2,0,0,0,1,38,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_noPackage/0,false,910,4,1,0,1,1,9,7,0,2,0,9,1,3,0,0,0,0,7,1,2,1,0,0,0,0,24,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_Enum/0,false,3080,5,1,0,1,1,9,9,0,3,0,9,1,3,0,0,0,0,10,2,3,1,0,0,0,0,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_record_with_package/0,false,1802,6,2,0,2,1,15,14,0,7,0,15,1,3,0,0,0,1,7,1,6,0,0,0,0,1,35,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_withConflictingTypeNames/0,false,3736,6,1,0,1,1,29,16,0,6,0,29,1,2,0,0,0,0,18,2,5,3,0,0,0,1,40,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_interfaceMethodOverride/0,false,1894,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_javadocCommentNoSnippet/0,false,391,7,1,0,1,1,27,22,0,5,0,27,1,3,0,0,0,0,10,5,5,1,0,0,0,0,37,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_overwrite/0,false,2587,7,3,0,3,1,18,16,0,7,0,18,2,3,0,0,0,0,15,0,6,1,0,0,0,1,34,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,"testCompletion_method_guessMethodArguments/2[boolean,java.lang.String]",false,692,5,4,2,2,1,21,19,0,5,2,21,1,3,0,0,1,0,13,3,4,1,1,0,0,1,40,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_IgnoreTypeFilterWhenImported4/0,false,3331,4,1,0,1,1,13,14,0,4,0,13,1,3,0,0,1,0,11,0,3,1,1,0,0,1,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_ifnotnull/0,false,1537,5,1,0,1,1,13,13,0,6,0,13,1,3,0,0,0,0,11,1,6,1,0,0,0,0,35,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,noSnippets/1[java.util.List<org.eclipse.jdt.ls.core.internal.handlers.CompletionItem>],false,2903,1,1,1,0,1,6,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_FilterTypes/0,false,3119,4,1,0,1,1,18,19,0,7,0,18,1,3,0,0,1,0,14,0,5,1,1,0,0,3,35,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_method_guessMethodArguments3/0,false,755,6,2,0,2,1,21,19,0,5,0,21,1,3,0,0,1,0,14,3,4,1,1,0,0,1,41,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_IgnoreTypeFilterWhenImported2/0,false,3281,4,1,0,1,1,13,14,0,4,0,13,1,3,0,0,1,0,11,0,3,1,1,0,0,1,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_nested_inner_record_nosnippet/0,false,1877,5,3,0,3,2,11,9,0,3,0,11,2,4,0,1,0,0,6,0,3,0,0,0,0,1,41,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_insert/0,false,2619,7,3,0,3,1,21,22,0,7,0,21,2,3,0,0,1,0,15,0,6,1,1,0,0,1,35,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_testMethodWithParams/0,false,2529,5,1,0,1,1,15,21,0,7,0,15,1,3,0,0,0,0,23,0,8,1,0,0,0,2,40,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testLimitCompletionResults/0,false,2859,5,2,0,2,4,16,28,0,4,0,16,2,3,0,0,1,0,12,9,8,4,1,0,0,0,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_class_name_contains_$/0,false,2466,6,2,0,2,1,18,13,0,4,0,18,1,3,0,0,0,0,11,3,3,1,0,0,0,1,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,tearDown/0,false,129,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_classMethodOverrideJava4/0,false,1909,2,1,0,1,1,1,3,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_getter/0,false,2105,6,2,0,2,1,17,12,0,4,0,17,1,3,0,0,0,0,15,3,3,2,0,0,0,1,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,"mockLSPClient/2[boolean,boolean]",false,3922,0,3,3,0,1,5,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_context_method1/0,false,2735,5,1,0,1,3,14,11,0,6,0,14,1,3,0,2,0,2,10,0,5,1,0,0,0,2,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_Constant/0,false,3100,5,1,0,1,1,9,9,0,3,0,9,1,3,0,0,0,0,9,2,3,1,0,0,0,0,28,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_IgnoreTypeFilterWhenImported6/0,false,3375,4,1,0,1,1,7,13,0,3,0,7,1,3,0,0,1,0,3,0,3,0,1,0,0,0,30,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_lambdaWithNoParam/0,false,3768,5,1,0,1,2,18,9,0,4,0,18,1,3,0,1,0,0,11,1,3,1,0,0,0,1,34,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_AnonymousTypeMoreMethods/0,false,2248,6,2,0,2,1,18,13,0,4,0,18,1,3,0,0,0,0,17,3,3,2,0,0,0,1,42,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_while/0,false,1284,5,1,0,1,1,13,13,0,6,0,13,1,3,0,0,0,0,11,1,6,1,0,0,0,0,33,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_javadocCommentRecord/0,false,473,11,3,0,3,1,31,33,0,7,0,31,2,3,0,0,1,0,11,6,8,1,1,0,0,0,39,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_interfaceMethodOverrideNoSnippet/0,false,1904,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testSnippet_syserr/0,false,1064,5,1,0,1,1,8,10,0,5,0,8,1,3,0,0,0,0,10,1,5,1,0,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionHandlerTest,testCompletion_javadocMarkdown/0,false,161,13,3,0,3,2,29,33,0,10,0,29,2,1,0,1,1,0,4,5,10,0,2,0,0,0,46,1,0,false
